category,item,js_policy,wasm_policy,handler,reason,source_parser,source_mir,source_x64_mir,source_runtime,source_tests
builtin_functions,NOP,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,diagnostic_only,missing,partial
builtin_functions,NOT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,NS,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,partial,missing,missing,implemented,missing
builtin_functions,NUMBER,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
builtin_functions,OFF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,implemented,implemented
builtin_functions,OFFSETOF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
builtin_functions,ON,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,implemented,implemented
builtin_functions,OPEN_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,diagnostic_only
builtin_functions,OR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,OUTPUT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
builtin_functions,PARALEL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
builtin_functions,PARALEL_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,missing
builtin_functions,PARAM_DECL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,partial
builtin_functions,PAREN_EXPR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,PEEKB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,PEEKD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,PEEKW,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,PIPE,async_host_runtime,host_import,ux.events,event_builtin,implemented,diagnostic_only,diagnostic_only,partial,implemented
builtin_functions,PIPE_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,missing
